# OpenNGC selected deep-sky subset (Messier, named, bright, or large objects)
# display_name catalog_id ra_hours dec_degrees magnitude type constellation major_axis_arcmin minor_axis_arcmin position_angle_deg redshift messier
M 84	M 84 · NGC 4374	12.417706	12.886972	9.79	G	Vir	7.41	6.44	133	0.00327	M 84
M 85	M 85 · NGC 4382	12.423364	18.1915	9.05	G	Com	6.95	5.35	12	0.00257	M 85
NGC 4395	NGC 4395	12.430239	33.546917	10.29	G	CVn	4.17	1.39	128	0.00106
M 86	M 86 · NGC 4406	12.436594	12.946222	8.86	G	Vir	11.53	8.43	128	-0.00061	M 86
NGC 4414	NGC 4414	12.440861	31.223528	10.2	G	Com	1.95	1.12	162	0.002395
NGC 4429	NGC 4429	12.457364	11.107722	10.08	G	Vir	5.3	2.42	98	0.003759
Eyes	NGC 4435	12.461247	13.078944	10.96	G	Vir	3.03	2.14	12	0.0028
Eyes	NGC 4438	12.462664	13.008833	10.92	G	Vir	9.16	4.02	27	0.00033
NGC 4439	NGC 4439	12.473986	-60.103222	8.4	OCl	Cru	4.5
NGC 4442	NGC 4442	12.467744	9.803722	10.6	G	Vir	4.32	1.61	87	0.00117
NGC 4449	NGC 4449	12.46975	44.093639	9.64	G	CVn	4.66	2.71	51	0.00068
NGC 4450	NGC 4450	12.474897	17.084944	10.87	G	Com	5.46	3.78	173	0.006444
NGC 4457	NGC 4457	12.483058	3.570583	10.57	G	Vir	2.79	2.37	79	0.00294
NGC 4459	NGC 4459	12.483336	13.978361	10.25	G	Com	4.17	3.16	109	0.003996
NGC 4463	NGC 4463	12.498672	-64.789667	7.2	OCl	Mus	4.8			-0.000082
M 49	M 49 · NGC 4472	12.496322	8.000472	8.28	G	Vir	10.21	8.38	156	0.00317	M 49
NGC 4473	NGC 4473	12.496908	13.429361	10.09	G	Com	4.27	2.51	100	0.0078
NGC 4477	NGC 4477	12.500611	13.636611	10.31	G	Com	3.7	3.22	26	0.00449
Virgo Galaxy	M 87 · NGC 4486	12.513728	12.391111	9	G	Vir	7.11	6.67	153	0.0042	M 87
NGC 4490	NGC 4490	12.510067	41.643889	9.72	G	CVn	6.71	1.65	133	0.00196
NGC 4494	NGC 4494	12.523361	25.77525	9.8	G	Com	4.35	4.13	173	0.004406
M 88	M 88 · NGC 4501	12.5331	14.420389	10.33	G	Com	8.65	4.38	138	0.007602	M 88
NGC 4503	NGC 4503	12.535064	11.176417	10.97	G	Vir	3.48	1.58	12	0.004543
NGC 4517	NGC 4517	12.545997	0.115028	10.48	G	Vir	9.02	1.42	84	0.003788
NGC 4526	NGC 4526	12.567525	7.699528	9.59	G	Vir	9.64	3.32	113	0.001876
NGC 4527	NGC 4527	12.569006	2.653667	10.5	G	Vir	6.3	1.72	69	0.00528
NGC 4535	NGC 4535	12.572308	8.19775	9.89	G	Vir	8.15	7.48	27	0.00653
NGC 4536	NGC 4536	12.574181	2.188139	10.48	G	Vir	7.08	2.55	121	0.00603
NGC 4546	NGC 4546	12.591531	-3.793194	10.57	G	Vir	3.16	1.76	90	0.003492
M 91	M 91 · NGC 4548	12.590681	14.496333	10.96	G	Com	5.55	4.52	150	0.001644	M 91
M 89	M 89 · NGC 4552	12.594392	12.556333	10.08	G	Vir	8.13	8	150	0.000914	M 89
NGC 4559	NGC 4559	12.599347	27.96	9.92	G	Com	10.57	4.82	148	0.002719
Needle Galaxy	NGC 4565	12.605772	25.987667	10.86	G	Com	16.75	2.89	135	0.00421
Butterfly Galaxies	NGC 4567	12.609086	11.258	11.32	G	Vir	2.74	2.15	89	0.0076
Butterfly Galaxies	NGC 4568	12.609517	11.238889	10.8	G	Vir	4.31	1.87	29	0.00744
M 90	M 90 · NGC 4569	12.613831	13.162944	9.54	G	Vir	9.12	3.82	22	-0.000784	M 90
M 58	M 58 · NGC 4579	12.628756	11.818194	10.3	G	Vir	5.01	3.84	90	0.00562	M 58
NGC 4589	NGC 4589	12.623608	74.191917	10.74	G	Dra	2.93	2.31	84	0.006511
M 68	M 68 · NGC 4590	12.657781	-26.743028	7.96	GCl	Hya	6.6			-0.00031	M 68
Sombrero Galaxy	M 104 · NGC 4594	12.666508	-11.623056	8.59	G	Vir	8.45	4.91	90	0.003642	M 104
NGC 4596	NGC 4596	12.665542	10.176139	10.46	G	Vir	3.93	3.3	120	0.0066
NGC 4605	NGC 4605	12.666494	61.609194	10.26	G	UMa	5.87	2.29	122	0.000484
Coalsack Cluster	NGC 4609	12.704675	-62.99575	6.9	OCl	Cru	5.4			0.000073
NGC 4618	NGC 4618	12.692458	41.150778	10.78	G	CVn	3.56	2.29	32	0.00173
M 59	M 59 · NGC 4621	12.700622	11.647028	9.56	G	Vir	4.55	3.21	165	0.001438	M 59
Whale Galaxy	NGC 4631	12.702225	32.5415	9.24	G	CVn	14.45	2.2	86	0.002021
NGC 4636	NGC 4636	12.713842	2.687778	9.99	G	Vir	6.35	4.7	150	0.00307
NGC 4643	NGC 4643	12.722261	1.978278	10.65	G	Vir	2.24	1.75	132	0.0044
M 60	M 60 · NGC 4649	12.727772	11.552694	8.79	G	Vir	6.78	5.45	105	0.00339	M 60
Umbrella Galaxy	NGC 4651	12.728508	16.393389	10.82	G	Com	3.87	2.58	77	0.00233
NGC 4654	NGC 4654	12.732383	13.126667	10.49	G	Vir	4.72	2.49	123	0.00348
NGC 4656 NED01	NGC 4656 NED01	12.732686	32.17025	10.47	G	CVn	6.46	0.66	36	0.00236
NGC 4664	NGC 4664	12.751664	3.055778	10.5	G	Vir	4.52	4.52	5	0.002622
NGC 4666	NGC 4666	12.752386	-0.461889	10.75	G	Vir	4.97	1.97	40	0.005152
Mice Galaxy	NGC 4676	12.769639	30.727222	12	GPair	Com	3
NGC 4689	NGC 4689	12.795989	13.762806	10.93	G	Com	3.82	2.86	163	0.00542
NGC 4691	NGC 4691	12.803786	-3.332722	10.99	G	Vir	3.03	2.46	28	0.00376
NGC 4696	NGC 4696	12.813681	-41.310833	10.3	G	Cen	3.85	2.56	88	0.009734
NGC 4697	NGC 4697	12.809967	-5.80075	9.37	G	Vir	7.14	4.16	83	0.004044
NGC 4698	NGC 4698	12.806364	8.487389	10.65	G	Vir	3.81	1.55	170	0.00344
NGC 4699	NGC 4699	12.817286	-8.664861	9.53	G	Vir	3.99	3.02	35	0.004673
NGC 4710	NGC 4710	12.827453	15.165444	10.71	G	Com	4.39	1.13	26	0.00397
NGC 4725	NGC 4725	12.840717	25.500806	9.38	G	Com	9.71	7.1	36	0.004033
M 94	M 94 · NGC 4736	12.848072	41.120444	8.24	G	CVn	7.74	6.68	105	0.00096	M 94
NGC 4753	NGC 4753	12.872808	-1.199694	9.66	G	Vir	6.49	3.06	86	0.004213
NGC 4754	NGC 4754	12.871528	11.313889	10.48	G	Vir	4.16	1.95	22	0.00425
Herschel's Jewel Box	NGC 4755	12.893633	-60.356306	12	OCl	Cru	7.8			-0.000067
NGC 4762	NGC 4762	12.882236	11.230806	10.17	G	Vir	8.26	3.52	32	0.00287
NGC 4815	NGC 4815	12.966214	-64.96175	8.6	OCl	Mus	3.9			-0.000098
Black Eye Galaxy	M 64 · NGC 4826	12.945456	21.682972	8.52	G	Com	10.52	5.33	114	0.001341	M 64
NGC 4833	NGC 4833	12.993039	-70.874583	7.79	GCl	Mus	8.4			0.000674
NGC 4845	NGC 4845	12.966997	1.575833	10.97	G	Vir	5.5	1.2	82	0.0037
NGC 4852	NGC 4852	13.001219	-59.609444	8.9	OCl	Cen	5.4			-0.000017
NGC 4856	NGC 4856	12.989242	-15.042167	10.62	G	Vir	4.25	1.57	38	0.004453
NGC 4936	NGC 4936	13.071358	-30.52625	10.71	G	Cen	2.85	2.43	6	0.010249
NGC 4945	NGC 4945	13.090967	-49.468222	11.86	G	Cen	23.33	4.03	44	0.001797
NGC 4958	NGC 4958	13.096911	-8.020278	10.59	G	Vir	4.79	1.2	7	0.00469
NGC 4976	NGC 4976	13.143758	-49.506417	10.08	G	Cen	5.83	3.27	161	0.00471
Cocoon Galaxy	NGC 4990	13.154803	-5.272806	13.82	G	Vir	0.9	0.81	48	0.010533
NGC 5005	NGC 5005	13.182286	37.059194	10.71	G	CVn	4.82	1.52	70	0.003212
NGC 5018	NGC 5018	13.216953	-19.518194	10.85	G	Vir	3.49	2.17	99	0.009413
M 53	M 53 · NGC 5024	13.215342	18.169111	7.79	GCl	Com	9			-0.00021	M 53
NGC 5033	NGC 5033	13.224297	36.593944	10.68	G	CVn	9.84	4.58	172	0.00284
NGC 5044	NGC 5044	13.256658	-16.385528	10.78	G	Vir	3.66	3.17	41	0.009
NGC 5045	NGC 5045	13.279722	-63.416667	12	*Ass	Cen	20	11		-0.000056
NGC 5053	NGC 5053	13.274164	17.69775	9.96	GCl	Com	4.8			0.000143
NGC 5054	NGC 5054	13.282914	-16.634861	10.79	G	Vir	5.04	2.9	171	0.005855
Sunflower Galaxy	M 63 · NGC 5055	13.263703	42.029278	8.61	G	CVn	11.83	7.16	103	0.001678	M 63
NGC 5061	NGC 5061	13.301408	-26.837222	10.31	G	Hya	3.75	3.05	109	0.006808
NGC 5068	NGC 5068	13.315225	-21.039111	10.06	G	Vir	7.48	6.7	138	0.002232
NGC 5078	NGC 5078	13.33055	-27.410389	10.64	G	Hya	2.56	0.62	147	0.007145
NGC 5084	NGC 5084	13.338033	-21.827583	10.49	G	Vir	9.93	2.46	80	0.005743
NGC 5101	NGC 5101	13.362844	-27.430528	10.46	G	Hya	5.9	5.52	123	0.006261
NGC 5102	NGC 5102	13.366003	-36.63025	9.88	G	Cen	9.71	3.71	49	0.001548
NGC 5120	NGC 5120	13.427614	-63.458333	10.8	OCl	Cen
Centaurus A	NGC 5128	13.424339	-43.019111	7.22	G	Cen	25.88	19.77	33	0.001826
NGC 5138	NGC 5138	13.454225	-59.040944	5.33	OCl	Cen	4.2			-0.000032
Omega Centauri	NGC 5139	13.446081	-47.476861	5.33	GCl	Cen	27			0.000782
NGC 5168	NGC 5168	13.518125	-60.939222	9.1	OCl	Cen	4.2			-0.000115
NGC 5189	NGC 5189	13.559142	-65.974056	10.3	PN	Mus	2.33			-0.000027
Whirlpool Galaxy	M 51 · NGC 5194	13.497975	47.195167	8.36	G	CVn	13.71	11.67	163	0.00155	M 51
NGC 5195	NGC 5195	13.499886	47.266139	9.58	G	CVn	5.5	4.36	79	0.00191
NGC 5206	NGC 5206	13.562217	-48.151167	10.49	G	Cen	4.26	2.81	28	0.001918
Southern Pinwheel Galaxy	M 83 · NGC 5236	13.616931	-29.865417	7.21	G	Hya	13.61	13.21	45	0.001733	M 83
NGC 5247	NGC 5247	13.634178	-17.884028	10.41	G	Vir	5.32	4.26	170	0.00453
NGC 5248	NGC 5248	13.625561	8.885167	9.97	G	Boo	4.07	2.38	120	0.003843
NGC 5253	NGC 5253	13.665544	-31.640111	10.28	G	Cen	5.01	2.12	43	0.001345
NGC 5266	NGC 5266	13.717253	-48.169417	10.77	G	Cen	2.92	2.09	98	0.010042
M 3	M 3 · NGC 5272	13.703119	28.375444	6.39	GCl	CVn	16.2			-0.000491	M 3
NGC 5281	NGC 5281	13.776431	-62.916528	5.9	OCl	Cen	6.9			-0.000053
NGC 5286	NGC 5286	13.77405	-51.373472	8.31	GCl	Cen	6.6			0.000208
NGC 5315	NGC 5315	13.899136	-66.514167	9.8	PN	Cir	0.1			-0.000077
NGC 5316	NGC 5316	13.899228	-61.869111	6	OCl	Cen	9.9			-0.000048
NGC 5322	NGC 5322	13.820908	60.190528	10.14	G	UMa	5.62	3.49	95	0.006081
NGC 5363	NGC 5363	13.935336	5.254778	10.21	G	Vir	4.17	2.75	133	0.003773
NGC 5364	NGC 5364	13.936667	5.014472	10.52	G	Vir	3.8	1.66	45	0.004143
NGC 5419	NGC 5419	14.060758	-33.97825	10.77	G	Cen	3.98	2.95	78	0.013853
M 101	M 101 · NGC 5457	14.053483	54.348944	7.9	G	UMa	23.99	23.07	28	0.000811	M 101
NGC 5460	NGC 5460	14.124392	-48.342528	5.6	OCl	Cen	13.2			-0.000015
NGC 5466	NGC 5466	14.090933	28.5345	9.7	GCl	Boo	6.6			0.000357
NGC 5566	NGC 5566	14.338858	3.93375	10.51	G	Vir	5.36	2.08	35	0.00515
NGC 5576	NGC 5576	14.351022	3.271	10.9	G	Vir	2.83	1.87	91	0.00505
NGC 5606	NGC 5606	14.463133	-59.63225	7.7	OCl	Cen	3.6			-0.000125
NGC 5617	NGC 5617	14.495575	-60.710833	6.3	OCl	Cen	5.1			-0.000116
NGC 5634	NGC 5634	14.493689	-5.976417	10.05	GCl	Vir	4.5			-0.000054
NGC 5643	NGC 5643	14.54465	-44.174417	11.49	G	Lup	5.27	4.6	88	0.00399
NGC 5662	NGC 5662	14.593772	-56.618083	5.5	OCl	Cen	8.1			-0.000071
NGC 5694	NGC 5694	14.660142	-26.538333	10.89	GCl	Hya	3.3			-0.000465
NGC 5715	NGC 5715	14.724914	-57.577028	9.8	OCl	Cir	3.6			-0.000087
NGC 5746	NGC 5746	14.748867	1.955	10.55	G	Vir	7.24	1.08	172	0.00575
NGC 5749	NGC 5749	14.814983	-54.497694	8.8	OCl	Lup	7.2			-0.00006
NGC 5813	NGC 5813	15.019786	1.701972	10.53	G	Vir	4.13	2.7	143	0.006411
NGC 5822	NGC 5822	15.072569	-54.396417	6.5	OCl	Lup	18			-0.000099
NGC 5823	NGC 5823	15.091842	-55.60375	7.9	OCl	Cir	3.9			-0.000066
NGC 5824	NGC 5824	15.066289	-33.068139	9.56	GCl	Lup	5.1			-0.000084
NGC 5838	NGC 5838	15.090628	2.099333	10.81	G	Vir	3.86	1.29	40	0.004556
NGC 5846	NGC 5846	15.108133	1.605611	10.18	G	Vir	4.27	4.05	35	0.00572
NGC 5850	NGC 5850	15.118803	1.54425	11	G	Vir	3.35	2.37	119	0.00852
NGC 5866	NGC 5866	15.108194	55.763222	9.89	G	Dra	6.31	2.72	126	0.002528
NGC 5873	NGC 5873	15.214111	-38.125556	11	PN	Lup	0.12			-0.000435
NGC 5882	NGC 5882	15.280556	-45.649306	10.18	PN	Lup	0.23			0.000026
NGC 5897	NGC 5897	15.290111	-21.010111	8.52	GCl	Lib	9.9			0.000338
M 5	M 5 · NGC 5904	15.309375	2.082694	5.95	GCl	Se1	15			0.000179	M 5
NGC 5907	NGC 5907	15.264936	56.328778	10.37	G	Dra	11.3	1.75	156	0.002225
NGC 5925	NGC 5925	15.45745	-54.528778	8.4	OCl	Nor	4.8			-0.000069
NGC 5927	NGC 5927	15.466786	-50.672778	8.86	GCl	Lup	6.6			-0.000347
NGC 5946	NGC 5946	15.591269	-50.659722	10.72	GCl	Nor	3.6			0.000458
NGC 5986	NGC 5986	15.767622	-37.786139	6.92	GCl	Lup	5.4			0.000338
NGC 5999	NGC 5999	15.869064	-56.472806	9	OCl	Nor	3.3			-0.000103
NGC 6005	NGC 6005	15.930194	-57.437389	10.7	OCl	Nor	4.2			-0.000083
NGC 6025	NGC 6025	16.054942	-60.431361	5.1	OCl	TrA	11.4			-0.000026
NGC 6031	NGC 6031	16.126494	-54.014944	8.5	OCl	Nor	4.8			-0.000021
NGC 6067	NGC 6067	16.219736	-54.218944	5.6	OCl	Nor	8.1			-0.000133
S Nor Cluster	NGC 6087	16.31405	-57.934583	5.4	OCl	Nor	10.2			0.000004
M 80	M 80 · NGC 6093	16.284031	-22.975111	7.3	GCl	Sco	5.7			0.000036	M 80
NGC 6101	NGC 6101	16.430158	-72.201556	10.08	GCl	Aps	4.5			0.001223
NGC 6115	NGC 6115	16.407328	-51.94825	9.8	OCl	Nor	4.5
M 4	M 4 · NGC 6121	16.393167	-26.525528	5.4	GCl	Sco	28.2			0.000237	M 4
NGC 6124	NGC 6124	16.422239	-40.653694	5.8	OCl	Sco	13.5			-0.000069
NGC 6134	NGC 6134	16.462917	-49.151167	7.2	OCl	Nor	6.9			-0.000087
NGC 6139	NGC 6139	16.461253	-38.84975	9.68	GCl	Sco	4.5			0.000081
NGC 6144	NGC 6144	16.453928	-26.024722	9.63	GCl	Sco	5.4			0.000653
NGC 6152	NGC 6152	16.546006	-52.644	8.1	OCl	Nor	6.6			-0.000119
NGC 6153	NGC 6153	16.525178	-40.253444	10.9	PN	Sco	0.4			0.00013
NGC 6164	NGC 6164	16.561622	-48.080056	6.71	Neb	Nor	1.41	0.6		-0.00018
NGC 6165	NGC 6165	16.567625	-48.1505	6.71	Neb	Nor	2.5	0.5		-0.00018
NGC 6167	NGC 6167	16.576383	-49.771889	6.7	OCl	Nor	7.2			-0.000116
NGC 6169	NGC 6169	16.567953	-44.045639	6.6	OCl	Nor	4.2			0.000021
M 107	M 107 · NGC 6171	16.5422	-13.053639	8.85	GCl	Oph	7.8			-0.000116	M 107
NGC 6178	NGC 6178	16.596458	-45.64375	7.2	OCl	Sco	6.9			0.000012
Rim Nebula	NGC 6188	16.668289	-48.662278	12	Neb	Ara	20	12
NGC 6192	NGC 6192	16.673297	-43.366806	8.5	OCl	Sco	7.5			-0.000026
NGC 6200	NGC 6200	16.735375	-47.462667	7.4	OCl	Ara	8.1			-0.000069
NGC 6204	NGC 6204	16.769306	-47.016972	8.2	OCl	Ara	4.5			0.000039
Hercules Globular Cluster	M 13 · NGC 6205	16.694897	36.461306	5.8	GCl	Her	16.5			-0.000815	M 13
NGC 6208	NGC 6208	16.824497	-53.728333	7.2	OCl	Ara	8.4			-0.000107
NGC 6210	NGC 6210	16.741533	23.799833	9.65	PN	Her	0.5			-0.000119
NGC 6216	NGC 6216	16.823225	-44.731528	10.1	OCl	Sco	4.2			-0.000116
M 12	M 12 · NGC 6218	16.787367	-1.947833	6.07	GCl	Oph	11.1			-0.000138	M 12
NGC 6221	NGC 6221	16.879467	-59.218611	10.54	G	Ara	4.84	3.15	1	0.005012
NGC 6229	NGC 6229	16.783017	47.527806	9.86	GCl	Her	4.8			-0.000462
NGC 6231	NGC 6231	16.903033	-41.82425	2.6	OCl	Sco	13.8			-0.000064
NGC 6235	NGC 6235	16.890378	-22.177444	7.2	GCl	Oph	4.2			0.000423
NGC 6242	NGC 6242	16.925956	-39.460944	6.4	OCl	Sco	6.6			0.000131
NGC 6249	NGC 6249	16.961528	-44.811889	8.2	OCl	Sco	7.6			-0.000126
NGC 6250	NGC 6250	16.965575	-45.936639	5.9	Cl+N	Ara	9.6			-0.000056
NGC 6253	NGC 6253	16.984758	-52.708806	10.2	OCl	Ara	6			-0.000093
M 10	M 10 · NGC 6254	16.952497	-4.099333	4.98	GCl	Oph	9.3			0.000247	M 10
NGC 6259	NGC 6259	17.012611	-44.654972	8	OCl	Sco	6			-0.00011
M 62	M 62 · NGC 6266	17.020167	-30.112361	7.39	GCl	Oph	7.8			-0.000245	M 62
NGC 6268	NGC 6268	17.036219	-39.728222	9.5	OCl	Sco	6			-0.00005
M 19	M 19 · NGC 6273	17.0438	-26.267944	5.57	GCl	Oph	7.5			0.000486	M 19
NGC 6281	NGC 6281	17.078139	-37.985222	5.4	OCl	Sco	10.2			-0.000051
NGC 6284	NGC 6284	17.074653	-24.764333	7.43	GCl	Oph	6.6			0.000094
NGC 6287	NGC 6287	17.085928	-22.708	10.3	GCl	Oph	5.4			-0.000983
NGC 6293	NGC 6293	17.169558	-26.58175	9.02	GCl	Oph	4.5			-0.000479
NGC 6300	NGC 6300	17.283186	-62.820556	10.27	G	Ara	5.33	3.37	119	0.003683
Bug Nebula	NGC 6302	17.229064	-37.103139	9.6	PN	Sco	0.74			-0.000119
NGC 6304	NGC 6304	17.242364	-29.462278	9.03	GCl	Oph	3.6			-0.000362
Box Nebula	NGC 6309	17.234528	-12.910556	11.5	PN	Oph	0.26			-0.000133
NGC 6316	NGC 6316	17.277058	-28.140028	9.03	GCl	Oph	4.8			0.000333
NGC 6322	NGC 6322	17.307164	-42.934028	6	OCl	Sco	6.3			-0.00019
M 9	M 9 · NGC 6333	17.319939	-18.51625	8.42	GCl	Oph	6.9			0.001037	M 9
M 92	M 92 · NGC 6341	17.285353	43.136528	6.52	GCl	Her	14.4			-0.000402	M 92
NGC 6342	NGC 6342	17.352817	-19.587417	10.01	GCl	Oph	6.6			0.000389
NGC 6352	NGC 6352	17.424767	-48.422694	8.87	GCl	Ara	7.2			-0.000419
NGC 6356	NGC 6356	17.393053	-17.813028	7.42	GCl	Oph	5.4			0.00013
the War and Peace Nebula	NGC 6357	17.412103	-34.201333	12	Cl+N	Sco	3.9			-0.000027
NGC 6362	NGC 6362	17.5319	-67.047861	8.86	GCl	Ara	8.4			-0.000049
Little Ghost Nebula	NGC 6369	17.489028	-23.759444	11.4	PN	Oph	0.63			-0.000354
NGC 6374	NGC 6374	17.578483	-32.581361	5.5	OCl	Sco	6.9
NGC 6384	NGC 6384	17.540083	7.060278	10.63	G	Oph	2.45	1.11	20	0.005621
NGC 6388	NGC 6388	17.604842	-44.735611	7.4	GCl	Sco	8.4			0.000276
NGC 6396	NGC 6396	17.626761	-35.025861	8.5	OCl	Sco	3.3			-0.000045
NGC 6397	NGC 6397	17.678156	-53.673694	5.17	GCl	Ara	15.3			0.000061
NGC 6400	NGC 6400	17.670222	-36.947722	8.8	OCl	Sco	6			-0.000044
NGC 6401	NGC 6401	17.643592	-23.908778	10.71	GCl	Oph	4.5			-0.000331
M 14	M 14 · NGC 6402	17.626711	-3.245917	5.73	GCl	Oph	9.9			-0.000202	M 14
NGC 6404	NGC 6404	17.660378	-33.246722	10.6	OCl	Sco	4.2			0.000033
Butterfly Cluster	M 6 · NGC 6405	17.672431	-32.254167	4.2	OCl	Sco	15.6			-0.000032	M 6
NGC 6425	NGC 6425	17.7838	-31.529389	7.2	OCl	Sco	4.8			0.000018
NGC 6440	NGC 6440	17.814631	-20.359583	10.1	GCl	Sgr	5.1			-0.000231
NGC 6441	NGC 6441	17.8369	-37.051083	8	GCl	Sco	4.8			0.000058
Little Gem	NGC 6445	17.82085	-20.0095	11.2	PN	Sgr	0.55			-0.000027
NGC 6451	NGC 6451	17.844622	-30.211611	8.2	OCl	Sco	7.2			-0.000077
NGC 6453	NGC 6453	17.847697	-34.599889	10.49	GCl	Sco	5.4			-0.000304
NGC 6469	NGC 6469	17.886703	-22.275111	8.2	OCl	Sgr	9			-0.000011
Ptolemy's Cluster	M 7 · NGC 6475	17.89755	-34.792833	3.3	OCl	Sco	22.2			-0.000049	M 7
M 23	M 23 · NGC 6494	17.951325	-18.985333	5.5	OCl	Sgr	16.8			-0.000106	M 23
NGC 6496	NGC 6496	17.984361	-44.266306	9.96	GCl	Sco	4.62			-0.000449
NGC 6503	NGC 6503	17.824008	70.144361	10.12	G	Dra	5.94	1.98	123	0.000143
NGC 6507	NGC 6507	17.997442	-17.450278	9.6	OCl	Sgr	4.8
Trifid Nebula	M 20 · NGC 6514	18.045031	-22.971889	8.5	Neb	Sgr	28	28		-0.000017	M 20
NGC 6520	NGC 6520	18.056706	-27.886111	7.6	OCl	Sgr	5.4			-0.000092
NGC 6522	NGC 6522	18.059464	-30.033972	9.48	GCl	Sgr	3.9			-0.000046
Lagoon Nebula	M 8 · NGC 6523	18.061464	-24.380167	5.8	Neb	Sgr	45	30		0.000013	M 8
NGC 6526	NGC 6526	18.068375	-24.441889	12	Neb	Sgr	40	40
NGC 6528	NGC 6528	18.080447	-30.055778	10.65	GCl	Sgr	3.6			0.000702
NGC 6530	NGC 6530	18.075286	-24.358056	4.6	Cl+N	Sgr	6			-0.000006
M 21	M 21 · NGC 6531	18.070403	-22.490056	5.9	OCl	Sgr	6			-0.000061	M 21
NGC 6535	NGC 6535	18.064081	-0.296917	9.85	GCl	Se2	3.6			-0.000716
Red Spider Nebula	NGC 6537	18.086972	-19.842972	11.6	PN	Sgr	0.17			-0.000058
NGC 6541	NGC 6541	18.133981	-43.715889	7.32	GCl	CrA	7.5			-0.000547
Cat's Eye Nebula	NGC 6543	17.975942	66.633194	9.01	PN	Dra	0.9			-0.000219
NGC 6544	NGC 6544	18.122222	-24.998361	9.9	GCl	Sgr	6			-0.000127
NGC 6546	NGC 6546	18.122931	-23.296222	8	OCl	Sgr	6.9			-0.000098
NGC 6553	NGC 6553	18.154856	-25.907861	9.08	GCl	Sgr	5.4			0.000002
NGC 6559	NGC 6559	18.165792	-24.106389	12	Neb	Sgr	15	10
NGC 6563	NGC 6563	18.200694	-33.868333	11	PN	Sgr	0.79			-0.000103
NGC 6567	NGC 6567	18.229222	-19.075833	11	PN	Sgr	0.13			0.0004
NGC 6568	NGC 6568	18.212292	-21.628028	8.6	OCl	Sgr	7.8			-0.000146
NGC 6569	NGC 6569	18.227408	-31.827667	9.47	GCl	Sgr	4.5			-0.000166
NGC 6572	NGC 6572	18.201725	6.853722	8.1	PN	Oph	0.18			-0.000029
NGC 6583	NGC 6583	18.263592	-22.137639	10	OCl	Sgr	3.6			-0.000008
NGC 6584	NGC 6584	18.310458	-52.215167	8.17	GCl	Tel	5.1			0.00087
NGC 6589	NGC 6589	18.282047	-19.777083	10.5	Neb	Sgr	4	3
NGC 6590	NGC 6590	18.284719	-19.866056	9.8	RfN	Sgr	4	3
NGC 6604	NGC 6604	18.300822	-12.243111	6.5	OCl	Se2	9.6			0.000055
NGC 6605	NGC 6605	18.272689	-15.015194	6	OCl	Se2	6.3
Eagle Nebula	M 16 · NGC 6611	18.313381	-13.807222	6	Neb	Se2	120	25		0.000033	M 16
M 18	M 18 · NGC 6613	18.332914	-17.101972	6.9	OCl	Sgr	6			-0.000047	M 18
Checkmark Nebula	M 17 · NGC 6618	18.346419	-16.171528	7	Neb	Sgr	12.6			-0.000149	M 17
NGC 6625	NGC 6625	18.379806	-11.955	9	OCl	Sct	6
M 28	M 28 · NGC 6626	18.409136	-24.869833	6.9	GCl	Sgr	5.1			0.000037	M 28
NGC 6633	NGC 6633	18.454231	6.508222	4.6	OCl	Oph	12			-0.000097
M 69	M 69 · NGC 6637	18.523119	-32.347972	8.31	GCl	Sgr	5.7			0.000156	M 69
NGC 6638	NGC 6638	18.515625	-25.496417	9.68	GCl	Sgr	4.2			0.000029
NGC 6642	NGC 6642	18.531728	-23.476139	10.24	GCl	Sgr	3.9			-0.000111
NGC 6644	NGC 6644	18.542981	-25.129361	10.7	PN	Sgr	0.04			0.000647
NGC 6645	NGC 6645	18.543861	-16.883889	8.5	OCl	Sgr	5.4			-0.000013
NGC 6647	NGC 6647	18.547039	-17.228667	8	OCl	Sgr	3.6
NGC 6649	NGC 6649	18.557767	-10.402806	8.9	OCl	Sct	5.58			-0.00003
NGC 6652	NGC 6652	18.596042	-32.990306	9.75	GCl	Sgr	5.1			-0.00033
M 22	M 22 · NGC 6656	18.606722	-23.903417	6.17	GCl	Sgr	12.6			-0.000493	M 22
NGC 6664	NGC 6664	18.609264	-8.22075	7.8	OCl	Sct	6			0.000062
M 70	M 70 · NGC 6681	18.720178	-32.291889	9.06	GCl	Sgr	6.6			0.000723	M 70
NGC 6683	NGC 6683	18.703881	-6.21225	9.4	OCl	Sct	3
NGC 6684	NGC 6684	18.816078	-65.173444	10.5	G	Pav	4.19	2.96	29	0.002845
M 26	M 26 · NGC 6694	18.755183	-9.383611	8.87	OCl	Sct	6			0.000013	M 26
NGC 6704	NGC 6704	18.846047	-5.205417	9.2	OCl	Sct	3.3			0.000085
Amas de l'Ecu de Sobieski	M 11 · NGC 6705	18.851664	-6.270028	5.8	OCl	Sct	9			0.000119	M 11
NGC 6709	NGC 6709	18.855261	10.31875	6.7	OCl	Aql	8.7			-0.000026
NGC 6712	NGC 6712	18.884692	-8.705472	8.69	GCl	Sct	5.7			-0.000358
M 54	M 54 · NGC 6715	18.917575	-30.4785	7.7	GCl	Sgr	5.1			0.000477	M 54
NGC 6716	NGC 6716	18.909547	-19.901083	7.5	OCl	Sgr	7.2			0.00002
